,FAN_AVG,PASSCOMP_AVG,PASSYDS_300_AVG,RUSHATT_AVG,RUSHTD_AVG,FUMLST_AVG,TGTS_AVG,RECTD_AVG,WIN/TIE_AVG,OPP_PTS_AGT_AVG,HOME,DOME,GRASS,SUNDAY,POS_TE,POS_WR,MONTH_September,TIME_Night,TIME_Noon
498,-0.031897227220663606,-0.358457760843776,-0.2419553724533389,-0.4847517141190266,-0.40580504998557293,-0.4048479914008634,0.2974819710441404,1.2451225493878813,1.7312630454085713,-0.9085810427975791,1,0,0,1,0,1,0,0,1
499,-0.031897227220663314,-0.358457760843776,-0.2419553724533389,2.59754030434097,-0.40580504998557293,1.391898824409623,-0.5604859545276688,0.2896056922780635,0.8590319678343993,-0.4513291440453548,0,0,1,1,0,0,0,0,1
500,-0.24684377505325922,-0.358457760843776,-0.2419553724533389,-0.4847517141190266,-0.40580504998557293,1.391898824409623,1.6702306519590353,0.2896056922780635,-1.7576612648881167,0.9204265522113181,1,1,0,1,0,0,0,0,1
501,0.33716193981266174,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,2.0134178221877588,1.2451225493878813,0.8590319678343993,1.0576021218369853,0,0,0,1,0,1,0,0,1
502,1.5578961076921225,-0.358457760843776,-0.2419553724533389,2.59754030434097,4.166762451064223,1.391898824409623,0.2116851784869595,-0.6659111648317544,-0.013199109739772646,1.0118769319617629,1,1,1,0,0,0,0,1,0
503,-0.713237227897571,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,-0.7320795396420307,-0.6659111648317544,0.8590319678343993,1.1490525015874302,0,0,1,1,0,1,0,0,1
504,0.0613814633481985,-0.358457760843776,-0.2419553724533389,1.233247115842283,-0.40580504998557293,1.391898824409623,-0.9036731247563926,0.2896056922780635,1.7312630454085713,-0.35987876429490995,1,0,1,1,0,0,0,0,0
505,3.068199775859267,2.6483536958323604,4.2251379393261566,-0.18157545000820727,-0.40580504998557293,-0.4048479914008634,-1.2468602949851162,-0.6659111648317544,0.8590319678343993,-1.000031422548024,0,0,0,1,0,0,0,1,0
506,1.107725035816307,-0.358457760843776,-0.2419553724533389,3.1028340778590024,1.8804787005393249,-0.4048479914008634,0.9838563115015878,0.2896056922780635,-0.013199109739772646,1.4234036408387647,1,0,1,1,0,0,0,0,0
507,-0.47801270385435285,-0.358457760843776,-0.2419553724533389,0.2226595688062185,-0.40580504998557293,-0.4048479914008634,0.812262726387226,-0.6659111648317544,-0.013199109739772646,-0.6342299035462445,0,1,0,1,0,0,0,0,1
508,-0.6605144897499533,-0.358457760843776,-0.2419553724533389,-0.18157545000820727,0.7373368252768759,-0.4048479914008634,-0.47468916197048794,-0.6659111648317544,-0.013199109739772646,-0.22270319466924263,0,0,0,0,0,0,0,1,0
509,-1.1106855616257674,-0.358457760843776,-0.2419553724533389,-0.18157545000820727,-0.40580504998557293,-0.4048479914008634,-0.9036731247563926,-0.6659111648317544,-0.8854301873139446,-0.13125281491879778,1,0,0,1,0,0,0,0,1
510,-0.9160169900037937,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,-0.6462827470848498,-0.6659111648317544,-0.013199109739772646,-1.1372069921736911,1,1,0,1,1,0,0,0,1
511,3.099022299699412,-0.358457760843776,-0.2419553724533389,2.142775908174741,1.8804787005393249,-0.4048479914008634,1.6702306519590353,3.156156263607517,-1.7576612648881167,0.5088998433343163,0,0,1,1,0,0,0,0,1
512,-0.42123437046461104,-0.358457760843776,-0.2419553724533389,-0.4342223367672234,-0.40580504998557293,-0.4048479914008634,1.2412466891731306,-0.6659111648317544,-0.013199109739772646,0.18882351420775922,1,0,1,0,0,1,0,1,0
513,-0.052175203431284845,-0.358457760843776,-0.2419553724533389,-0.5858104688226331,-0.40580504998557293,-0.4048479914008634,0.6406691412728641,-0.6659111648317544,-0.013199109739772646,-2.0059855998029175,1,0,1,1,1,0,0,0,1
514,-0.8470718708876781,-0.358457760843776,-0.2419553724533389,-0.5352810914708298,0.7373368252768759,-0.4048479914008634,-0.8178763321992116,-0.6659111648317544,-1.7576612648881167,-1.4572833213002483,1,1,0,1,0,0,0,0,1
515,-0.34417806086424596,-0.358457760843776,-0.2419553724533389,0.8290120970278572,0.7373368252768759,-0.4048479914008634,-0.6462827470848498,-0.6659111648317544,-0.013199109739772646,0.18882351420775922,0,0,1,1,0,0,1,0,0
516,0.6305166623263297,-0.358457760843776,-0.2419553724533389,1.0311296064350701,-0.40580504998557293,-0.4048479914008634,1.613032790254248,0.6081113113146693,-0.8854301873139446,0.0059227547068695045,0,0,1,0,0,0,1,1,0
